PLT_CN,asym_agb
30761780020004,223.1
30761644020004,221.37
30761779020004,219.31
30761835020004,223.67
30761837020004,225.93
30762086020004,278.65
30761862020004,240.32
30761663020004,222.28
30761834020004,220.82
30761839020004,218.36
30761850020004,229.97
30761857020004,268.38
30761661020004,222.19
30764122020004,220.02
30761803020004,220.31
30761693020004,229.52
30761827020004,224.22
30761841020004,230.15
30761781020004,223.29
30762025020004,220.57
30762029020004,220.36
30761782020004,220.69
30761787020004,228.99
30761743020004,223.13
30761690020004,226.02
30761842020004,226.89
30761681020004,216.13
30761859020004,221.54
30761851020004,228.41
30761830020004,218.16
30761833020004,223.65
30761682020004,222.41
30761689020004,225.62
30761836020004,231.29
30761805020004,219.46
30761648020004,216.06
30761741020004,215.99
30761740020004,220.1
30761847020004,226.69
30761804020004,222.68
30761646020004,219.16
30761742020004,214.55
30762027020004,221.37
30762082020004,216.81
30761832020004,227.19
30761783020004,223.86
30762084020004,219.09
30761849020004,234.61
30761829020004,218.26
30761808020004,227.46
30761855020004,225.88
30762024020004,223.69
30761807020004,223.74
30761683020004,215.55
30761775020004,225.11
30762081020004,219.61
30762083020004,213.66
30761826020004,227.49
30761784020004,229.36
30761825020004,216.66
30761846020004,242.01
30761773020004,228.9
30761764020004,215.36
30761680020004,223.59
30761838020004,231.71
30761691020004,216.41
30761785020004,226.37
30761774020004,216.44
30761763020004,222.34
30761831020004,226.38
30761824020004,220.11
30761649020004,223.04
30761778020004,223.89
30761854020004,224.55
30761853020004,217.39
30761844020004,224.67
30761864020004,229.34
30761647020004,223.68
30762139020004,255.88
30762140020004,261.14
30762141020004,260.33
30762234020004,221.18
30762151020004,263.35
30762239020004,227.63
30761820020004,242.63
30761933020004,256.49
30761935020004,223.66
30762237020004,211.71
30761939020004,250.36
30762144020004,214.62
30762235020004,223.6
30761934020004,220.41
30761818020004,242
30761937020004,226.44
30762236020004,214.03
30762247020004,222.63
30762138020004,251.07
30762242020004,215.1
30762148020004,247.02
30762240020004,218.24
30762153020004,254.53
30762238020004,214.88
30762243020004,232.7
30762233020004,228.95
30761821020004,239.37
30762231020004,218.86
30761819020004,235.35
30762152020004,258.22
30761817020004,258.77
30762248020004,229.49
30762143020004,256.35
30762142020004,260.78
30762245020004,266.4
30762147020004,263.47
30764123020004,218.16
30762244020004,257.65
30761931020004,250.15
30761932020004,252.55
30762149020004,246.82
30762150020004,261.77
30761822020004,233.42
30762232020004,224.45
30761938020004,247.27
30761936020004,227.77
30762145020004,256.97
30762146020004,266.92
30761823020004,241.95
30762246020004,222.22
30762241020004,219.69
30762249020004,235.9
30762260020004,257.08
30762257020004,246.63
30762539020004,253.58
30762258020004,243.2
30762259020004,255.25
30762537020004,238.14
30762536020004,238.58
30762534020004,254.53
30762538020004,248.74
30762533020004,247.62
30762535020004,255.01
30761964020004,216.8
30762457020004,225.27
30762557020004,218.5
30762517020004,222.49
30762575020004,217.02
30762484020004,230.78
30762576020004,218.08
30762590020004,213.95
30762519020004,223.91
30761958020004,237.73
30762565020004,216.82
30762559020004,222.55
30762579020004,216.42
30762524020004,234.19
30762586020004,214.46
30762581020004,216.75
30762526020004,242.98
30762560020004,219.08
30762522020004,230.67
30762458020004,214.56
30762552020004,238.37
30762486020004,225.84
30762563020004,216.41
30762551020004,235.31
30762567020004,216.44
30762525020004,237.26
30762568020004,215.15
30762487020004,232.39
30762588020004,214.76
30762555020004,234.39
30762478020004,217.8
30762483020004,217.97
30762481020004,233.98
30762571020004,216.46
30762572020004,217.6
30762585020004,214.46
30762592020004,243.05
30762521020004,242.96
30761963020004,216.19
30762574020004,217.26
30762556020004,218.57
30762589020004,213.72
30762553020004,234.63
30762577020004,217.81
30762431020004,230.69
30762583020004,215.27
30762578020004,214.37
30762582020004,215.8
30762518020004,222.95
30761961020004,240.63
30762558020004,215.99
30762554020004,232.16
30762516020004,250.09
30762482020004,225.11
30762485020004,226.04
30762562020004,216.98
30762480020004,218.44
30762432020004,230.32
30762459020004,215.8
30761960020004,246.85
30762591020004,213.46
30764209020004,216.73
30762584020004,215.89
30761959020004,241.85
30762569020004,216.77
30762523020004,233.52
30762561020004,217.7
30762476020004,214.89
30761962020004,215.12
30762580020004,214.01
30762573020004,214.82
30762566020004,214.91
30762520020004,232.35
30762570020004,217.52
30762587020004,214.26
30762479020004,213.38
30762477020004,223.08
30762564020004,214.85
30762657020004,215.22
30762803020004,224.26
30762693020004,214.64
30762750020004,217.08
30762733020004,215.24
30762715020004,225.07
30762769020004,215.96
30762744020004,220.79
30762611020004,213.7
30762654020004,226.48
30762510020004,215.32
30762653020004,214.18
30762663020004,217.29
30762802020004,211.29
30762685020004,217.48
30762698020004,214.65
30762468020004,215.6
30762856020004,232.6
30762745020004,223.88
30762595020004,220.22
30762799020004,214.46
30762708020004,215.12
30762613020004,214.63
30762489020004,214.9
30762798020004,226.04
30762701020004,223.58
30762713020004,218.05
30762759020004,238.1
30762681020004,219.99
30762656020004,218.69
30762749020004,216.51
30762758020004,226.37
30762766020004,225.65
30762511020004,219.34
30762805020004,218.78
30762505020004,215.22
30762473020004,219.05
30762739020004,219.71
30761975020004,226.26
30762490020004,217.59
30761969020004,216.6
30761968020004,214.04
30762504020004,215.59
30762673020004,227.13
30762743020004,216.69
30762763020004,219.31
30762612020004,215.57
30762694020004,214.4
30762515020004,213.85
30762704020004,214.53
30762599020004,215.5
30762680020004,214.7
30762594020004,217.28
30761872020004,231.07
30762488020004,215.78
30762752020004,214.45
30762702020004,214.17
30762765020004,217.02
30762464020004,213.9
30762598020004,214.59
30762491020004,213.73
30762797020004,235.3
30762768020004,226.83
30762724020004,216.44
30762601020004,218.38
30762607020004,215.72
30762465020004,215.99
30762731020004,215.69
30762514020004,215.68
30762655020004,215.7
30762503020004,221.46
30762462020004,213.96
30761967020004,213.2
30762717020004,217.28
30762695020004,214.63
30762700020004,227.24
30762688020004,216.34
30762703020004,224.91
30761971020004,214.72
30762741020004,213.48
30762602020004,218.22
30762757020004,227.55
30761976020004,225.99
30762771020004,213.56
30762667020004,230.64
30762597020004,213.93
30762661020004,224.35
30762774020004,231.46
30762658020004,212.57
30762670020004,225.44
30762683020004,217.04
30762773020004,220.29
30762677020004,214.23
30762725020004,216.45
30762471020004,215.19
30762596020004,218.51
30762665020004,235.28
30762740020004,214.84
30762796020004,229.2
30762712020004,214.06
30762748020004,221.04
30762614020004,214.49
30762761020004,223.08
30762767020004,221.4
30762687020004,217.54
30762730020004,214.31
30761966020004,217.92
30762723020004,216.87
30762674020004,224.63
30762764020004,223.19
30762755020004,227.88
30762794020004,220.53
30762506020004,216.8
30762807020004,234.58
30762676020004,226.82
30762857020004,248.34
30762732020004,228.83
30761972020004,236.34
30762616020004,217.58
30762760020004,215.4
30762608020004,217.7
30761873020004,226.25
30762512020004,217.19
30762686020004,215.17
30762714020004,215.71
30762858020004,244.68
30762762020004,223.4
30762711020004,213.97
30762606020004,216.03
30762671020004,217.59
30762747020004,222.56
30762706020004,214.85
30762726020004,220
30762721020004,216.34
30762716020004,215.09
30762615020004,214.51
30762699020004,214.59
30762466020004,214.46
30762692020004,218.03
30762508020004,218.52
30762722020004,216.68
30762682020004,216.72
30762600020004,218.29
30762696020004,215.58
30762793020004,234.51
30762679020004,216.16
30762675020004,227.44
30762470020004,213.16
30762754020004,213.98
30762467020004,217.98
30762737020004,214.43
30762705020004,215.19
30761874020004,227.98
30762664020004,272.65
30761965020004,213.1
30762735020004,216.88
30762617020004,211.22
30762770020004,217.66
30762690020004,219.14
30762469020004,214.05
30762461020004,213.96
30762728020004,222.95
30762718020004,219.67
30762697020004,214.75
30762729020004,215.18
30762678020004,215.85
30762463020004,214.14
30762806020004,260.72
30762746020004,219.88
30762668020004,221.1
30762604020004,212.72
30762751020004,215.54
30762709020004,215.09
30762689020004,217.35
30762720020004,214.14
30762605020004,214.85
30762707020004,217.46
30762507020004,217.37
30762662020004,228.97
30761974020004,224.01
30762804020004,221.07
30762859020004,240.57
30762509020004,222.52
30762669020004,228.43
30762460020004,211.87
30762609020004,212.16
30761970020004,217.32
30762800020004,220
30762801020004,226.63
30762659020004,214.39
30762756020004,222.09
30762672020004,224.23
30762753020004,217.55
30762618020004,213.24
30762775020004,235.4
30762727020004,215.46
30762736020004,222.69
30762691020004,215.99
30762795020004,229.61
30762660020004,220.13
30761973020004,243.33
30762684020004,212.28
30762738020004,214.83
30762734020004,224.23
30762474020004,221.42
30762772020004,215.28
30762710020004,217.43
30762472020004,219.4
30762719020004,221.42
30762666020004,222.49
30762610020004,214.33
30762603020004,212.78
30762742020004,217.92
30762593020004,214.9
30762513020004,215.2
30762895020004,263.62
30762897020004,259.4
30762898020004,256.67
30762899020004,255.82
30762861020004,226.63
30762776020004,238.59
30762781020004,240.82
30762909020004,219.56
30762867020004,243.78
30762910020004,221.3
30762908020004,216.63
30762620020004,240.91
30762903020004,242.94
30762869020004,234.73
30762619020004,218.99
30762906020004,255.97
30762915020004,226.71
30762900020004,256.43
30762902020004,253.48
30762911020004,224.71
30762905020004,240.59
30762913020004,230.18
30762918020004,228.65
30762621020004,221.23
30762912020004,225.61
30762868020004,243.47
30762894020004,249.18
30762917020004,238.07
30762860020004,216.02
30762779020004,237.96
30762622020004,218.56
30762777020004,240.33
30762907020004,246.19
30762896020004,258.64
30762893020004,244.07
30762778020004,247.51
30762863020004,251.76
30762901020004,255.75
30762864020004,241.35
30762916020004,233.95
30762914020004,238.14
30762780020004,234.48
30762904020004,238.92
30762865020004,244.43
30762862020004,220.67
30762866020004,232.73
30762782020004,242.9
30762475020004,226.41
30762783020004,231.53
30762892020004,243.53
44543726020004,261.32
44541993020004,247.79
44542421020004,241.26
44541368020004,194.84
44541147020004,244.65
44542983020004,278.69
44542422020004,292.02
44542407020004,300.85
44542394020004,230.96
44542363020004,292.85
44541285020004,273.15
174763147020004,295.74
44542808020004,268.85
44541146020004,297.92
44543703020004,257.81
44542308020004,261.3
44542648020004,257.17
44542284020004,254.38
44541282020004,265.05
44541281020004,236.32
44542368020004,304.61
44541145020004,287.88
44542011020004,233.87
44543604020004,234.55
44543510020004,303.91
44541274020004,274.92
44543555020004,285.79
44541635020004,310.94
44542113020004,355.58
44542120020004,310.93
44541144020004,323.32
44543223020004,265.33
44541900020004,355.6
44543558020004,292.05
44542249020004,259.16
44541495020004,260.7
44542111020004,313.37
44542283020004,257.8
44541273020004,283.17
44541128020004,295.01
44542280020004,256.41
44542809020004,298.15
44542393020004,216.77
44541994020004,303.03
44541680020004,304.45
44541129020004,316.53
44542969020004,255.5
44541995020004,207.95
44542367020004,256.25
44541679020004,285.83
44543185020004,262.95
44541116020004,299.34
44542369020004,239.69
44543187020004,312.62
44542112020004,276.41
44541434020004,288.42
44541134020004,307.33
44541720020004,270.62
44542130020004,261.89
44543524020004,262.14
44541507020004,249.85
44542572020004,236.5
44542055020004,311.1
44541688020004,296.27
44541534020004,271.68
44542812020004,319.13
44543241020004,263
44541426020004,246.91
44542381020004,307.05
44541413020004,233.2
44541912020004,241.77
44541885020004,226.07
44541412020004,255.16
44541403020004,288.04
44541729020004,249.63
44541535020004,252.62
44541440020004,292.26
44541655020004,262.51
44541957020004,264.4
44541411020004,250.46
44543409020004,239.2
44541730020004,229.45
44542570020004,271.49
44542790020004,303.69
44541402020004,268.92
44541463020004,240.09
44541437020004,276.18
44541278020004,318.55
44541074020004,270.2
44542392020004,255.88
44541438020004,281.78
44541656020004,249.43
44541508020004,332.73
44541837020004,243.73
44542982020004,232.51
44543207020004,264.1
44541654020004,256.62
44542460020004,304.78
44541420020004,234.63
44541141020004,261.9
44542132020004,257.15
44543594020004,258.21
44541439020004,261.78
44543073020004,258.85
44541156020004,308.42
44542264020004,289.66
44541458020004,338.58
44542888020004,265.21
44541371020004,280.08
44542408020004,284.89
44541151020004,269.26
44541852020004,262.06
44541808020004,258.08
44542765020004,267.75
44543426020004,267.8
44542131020004,260.68
44541125020004,251.08
44542361020004,263.13
44540757020004,217.89
44543204020004,218.84
44540844020004,218.49
44540845020004,223.14
44543660020004,228.68
44540929020004,208.18
44541447020004,216.03
44541816020004,220.31
44543508020004,228.5
44541818020004,222.78
44542210020004,221.38
44540867020004,224.83
44541790020004,223.41
44541456020004,205.75
44540769020004,215.33
44541316020004,211.33
44540756020004,218.53
44541021020004,206.47
44541817020004,221.82
44541364020004,216.45
44541336020004,222.35
44540770020004,212.04
44540702020004,220.17
44542107020004,216.45
44543651020004,218.78
44540926020004,215.48
44541571020004,208.7
44542688020004,228.97
44543422020004,227.09
44540771020004,232.51
44540717020004,251.63
44543201020004,218.75
44543315020004,207.04
44543531020004,209.29
44542795020004,220.05
44541396020004,212.04
44541362020004,277.14
44542150020004,210.82
44540773020004,227.08
44541819020004,216.78
44542837020004,246.64
44540846020004,211.7
44540859020004,229.66
44542788020004,222.26
44540872020004,217.74
44541506020004,209.67
44540772020004,217.3
44543407020004,212.07
44541343020004,211.79
44541581020004,223.67
44541449020004,221.41
44540743020004,210.54
44541375020004,214.98
44540861020004,240.11
